Ville,Année,Mois,Ventes,Volume,PrixMedian,Stock
Austin,2006,2,1886,413928068,165700,8259
Austin,2006,3,2605,586176203,166700,8677
Austin,2006,4,2434,554865748,171600,8965
Austin,2006,5,2948,677494604,170300,8996
Austin,2006,6,3337,784835296,175400,9267
Austin,2006,7,2989,707975483,174600,9134
Austin,2006,8,3104,729560280,179400,8932
Austin,2006,9,2586,580201261,167000,9097
Austin,2006,10,2355,534104892,174500,8894
Austin,2006,11,2141,496504087,172200,8289
Austin,2006,12,2205,515575944,175900,7735
Austin,2007,1,1644,390464253,174400,7784
Austin,2007,2,1904,443681250,177500,7991
Austin,2007,3,2602,628793580,177300,8696
Austin,2007,4,2566,625641015,181900,9385
Austin,2007,5,3012,741645574,183500,9987
Austin,2007,6,3086,782769434,191000,10351
Austin,2007,7,2959,743454236,188900,10757
Austin,2007,8,2805,717200330,190600,11172
Austin,2007,9,1984,494360536,182500,11379
Austin,2007,10,1910,458395970,181700,11028
Austin,2007,11,1805,442079932,185200,9599
Austin,2007,12,1771,442476370,189300,9866
Austin,2008,1,1435,346359718,185300,10403
Austin,2008,2,1705,394847541,180300,10861
Austin,2008,3,2049,486846093,188800,11431
Austin,2008,4,2190,521407482,187000,11833
Austin,2008,5,2352,600681316,193800,12415
Austin,2008,6,2421,614811824,196400,12769
Austin,2008,7,2292,576614008,190900,12728
Austin,2008,8,2214,553078210,194300,12078
Austin,2008,9,1829,437423637,181800,11907
Austin,2008,10,1444,345831114,188500,11635
Austin,2008,11,1089,251409268,180100,10869
Austin,2008,12,1420,341207960,179600,10089
Austin,2009,1,914,205512450,176000,10373
Austin,2009,2,1192,281517090,187600,10929
Austin,2009,3,1498,340937410,179100,11280
Austin,2009,4,1692,387847145,186900,11462
Austin,2009,5,1852,458979968,193400,11535
Austin,2009,6,2254,554436848,195600,11681
Austin,2009,7,2263,541395060,189900,11449
Austin,2009,8,1959,464279974,187800,10940
Austin,2009,9,1934,456884556,184800,10486
Austin,2009,10,1953,454806534,179300,10300
Austin,2009,11,1729,401164047,176100,9836
Austin,2009,12,1507,376479291,187800,9366
Austin,2010,1,985,230799130,175300,9931
Austin,2010,2,1249,293085886,182600,10825
Austin,2010,3,1987,461231875,179400,11846
Austin,2010,4,2230,513122847,185100,12270
Austin,2010,5,2286,543258166,188600,12786
Austin,2010,6,2190,584250558,200500,13353
Austin,2010,7,1640,453983948,213600,13336
Austin,2010,8,1675,432655897,195200,12575
Austin,2010,9,1406,342118926,190500,11834
Austin,2010,10,1336,342862397,193300,11003
Austin,2010,11,1327,325029932,180600,9906
Austin,2010,12,1561,384045548,191200,9284
Austin,2011,1,1047,254004270,185100,9287
Austin,2011,2,1210,289087802,188000,9795
Austin,2011,3,1759,427529263,184400,10464
Austin,2011,4,1840,484604140,191600,11030
Austin,2011,5,2066,538652902,194800,11033
Austin,2011,6,2329,615616057,199900,10958
Austin,2011,7,2163,555886196,193900,10577
Austin,2011,8,2200,553744120,193900,9774
Austin,2011,9,1806,443089936,186900,9489
Austin,2011,10,1588,394019216,188900,8874
Austin,2011,11,1479,361444745,184700,8054
Austin,2011,12,1721,418963364,188300,7473
Austin,2012,1,1182,265821275,177400,7432
Austin,2012,2,1415,353527608,191600,7738
Austin,2012,3,2083,533800484,198600,8186
Austin,2012,4,2128,563288160,207400,8239
Austin,2012,5,2611,705383898,210200,8465
Austin,2012,6,2837,791281075,216000,8641
Austin,2012,7,2604,718755768,211000,8519
Austin,2012,8,2647,708540314,205100,8112
Austin,2012,9,2000,516045542,196800,7641
Austin,2012,10,2173,585049910,197100,7091
Austin,2012,11,1827,485197329,198200,6425
Austin,2012,12,2014,562680422,211500,5737
Austin,2013,1,1566,402135669,199200,5548
Austin,2013,2,1795,468527290,206800,5752
Austin,2013,3,2384,661274904,217100,5848
Austin,2013,4,2692,820141712,227300,6121
Austin,2013,5,3182,944924177,228100,6424
Austin,2013,6,2970,880058970,234100,6724
Austin,2013,7,3376,993168216,227900,6721
Austin,2013,8,3318,931481472,218800,6706
Austin,2013,9,2544,725959392,224000,6569
Austin,2013,10,2350,648747783,218300,6114
Austin,2013,11,2045,594534652,217900,5668
Austin,2013,12,2214,647915760,226600,5047
Austin,2014,1,1582,426127544,213700,5118
Austin,2014,2,1903,550882376,229400,5255
Austin,2014,3,2434,717821612,235600,5512
Austin,2014,4,2691,813253968,237000,5838
Austin,2014,5,3178,1012123948,243900,6539
Austin,2014,6,3195,1023051880,248900,7040
Austin,2014,7,3151,982086356,246900,7475
Austin,2014,8,3023,927019222,243800,7326
Austin,2014,9,2664,813797562,238900,7072
Austin,2014,10,2588,796863816,239600,6791
Austin,2014,11,2053,624591613,242100,6126
Austin,2014,12,2491,768005685,245700,5602
Austin,2015,1,1656,512034244,237500,5567
Austin,2015,2,1978,595625521,245300,5733
Austin,2015,3,2677,885779822,253900,5906
Austin,2015,4,2801,931744729,270300,6560
Austin,2015,5,2999,1026501450,271200,7009
Austin,2015,6,3301,1086689918,270200,7419
Austin,2015,7,3466,1150381553,264600,7913
Bay Area,2000,1,244,29322659,100700,1766
Bay Area,2000,2,375,48295141,110400,1817
Bay Area,2000,3,391,48779462,113400,1830
Bay Area,2000,4,421,52943752,107000,1845
Bay Area,2000,5,533,70983815,115900,1827
Bay Area,2000,6,561,75802627,122800,1874
Bay Area,2000,7,449,59472007,114900,1876
Bay Area,2000,8,471,66461908,119100,1869
Bay Area,2000,9,397,51414827,111100,1842
Bay Area,2000,10,376,46689918,108800,1904
Bay Area,2000,11,322,42727036,116200,1863
Bay Area,2000,12,344,45935784,118500,1795
Bay Area,2001,1,245,31955500,112500,1840
Bay Area,2001,2,340,43131013,107000,1835
Bay Area,2001,3,431,60352214,124800,1912
Bay Area,2001,4,445,59838917,119000,2033
Bay Area,2001,5,513,68674544,116800,2062
Bay Area,2001,6,534,78359863,126500,2083
Bay Area,2001,7,473,68101919,124900,2030
Bay Area,2001,8,537,78260372,126400,1945
Bay Area,2001,9,402,54767306,115400,NA
Bay Area,2001,10,369,52901361,122000,1988
Bay Area,2001,11,381,53614316,126100,1917
Bay Area,2001,12,390,56117403,124400,1826
Bay Area,2002,1,301,40226990,122600,1911
Bay Area,2002,2,351,50945825,124800,1910
Bay Area,2002,3,415,62291039,127800,1989
Bay Area,2002,4,443,61963889,124000,2056
Bay Area,2002,5,497,74588933,133500,2098
Bay Area,2002,6,537,83392501,138400,2177
Bay Area,2002,7,525,78849480,135700,2297
Bay Area,2002,8,494,74537321,133900,2336
Bay Area,2002,9,406,61488327,132000,2347
Bay Area,2002,10,403,56757885,127500,2412
Bay Area,2002,11,314,45123084,129300,2371
Bay Area,2002,12,406,66539654,141800,2273
Bay Area,2003,1,302,43964503,125900,2361
Bay Area,2003,2,391,56018402,126500,2378
Bay Area,2003,3,428,59117846,121900,2442
Bay Area,2003,4,440,64296998,131500,2511
Bay Area,2003,5,494,76296527,135900,2617
Bay Area,2003,6,498,81564889,139700,2698
Bay Area,2003,7,537,89335731,143100,2679
Bay Area,2003,8,603,96450032,137400,2628
Bay Area,2003,9,492,74087446,130600,2640
Bay Area,2003,10,431,63236010,130000,2657
Bay Area,2003,11,359,56544557,132200,2597
Bay Area,2003,12,430,67188921,130400,2438
Bay Area,2004,1,298,43475986,127200,2516
Bay Area,2004,2,345,52162523,134400,2527
Bay Area,2004,3,516,80570639,133200,2653
Bay Area,2004,4,559,85388081,137200,2614
Bay Area,2004,5,575,89611256,135400,2645
Bay Area,2004,6,654,106747520,137900,2695
Bay Area,2004,7,601,98664253,136900,2677
Bay Area,2004,8,625,95362551,132700,2647
Bay Area,2004,9,510,79070724,127700,2672
Bay Area,2004,10,447,69774087,131000,2675
Bay Area,2004,11,417,61623024,123800,2639
Bay Area,2004,12,487,79223240,135400,2438
Bay Area,2005,1,334,51878623,123600,2591
Bay Area,2005,2,423,63794027,132200,2606
Bay Area,2005,3,521,82475564,131600,2642
Bay Area,2005,4,564,95057956,134400,2746
Bay Area,2005,5,620,104324082,138000,2755
Bay Area,2005,6,726,127889712,144900,2794
Bay Area,2005,7,658,116164121,145200,2793
Bay Area,2005,8,694,122394312,146600,2797
Bay Area,2005,9,462,82428682,143700,2823
Bay Area,2005,10,464,80411154,136600,2910
Bay Area,2005,11,420,69040747,139400,3010
Bay Area,2005,12,514,90218600,143200,2839
Bay Area,2006,1,367,58297417,133100,3038
Bay Area,2006,2,471,77665581,138900,3157
Bay Area,2006,3,647,110893327,143700,3406
Bay Area,2006,4,596,108249483,143800,3581
Bay Area,2006,5,745,130486854,146200,3730
Bay Area,2006,6,724,137838694,158000,3960
Bay Area,2006,7,686,121261566,148700,4088
Bay Area,2006,8,696,127753745,150300,4096
Bay Area,2006,9,555,97958221,149200,4167
Bay Area,2006,10,536,87210547,134400,4087
Bay Area,2006,11,541,93988300,141700,3983
Bay Area,2006,12,545,102060900,149200,3748
Bay Area,2007,1,423,71090516,147500,3804
Bay Area,2007,2,526,96197958,147900,3853
Bay Area,2007,3,584,110437513,151300,4088
Bay Area,2007,4,647,123050272,149400,4321
Bay Area,2007,5,700,133374728,158000,4429
Bay Area,2007,6,745,142376364,156100,4456
Bay Area,2007,7,684,127207532,158300,4501
Bay Area,2007,8,707,140986908,163200,4412
Bay Area,2007,9,549,102609828,150700,4330
Bay Area,2007,10,467,88094781,151000,4361
Bay Area,2007,11,489,86438059,149100,4178
Bay Area,2007,12,494,94424058,155900,3961
Bay Area,2008,1,331,56398952,141500,3921
Bay Area,2008,2,468,82031673,146900,4005
Bay Area,2008,3,574,112078144,158000,4155
Bay Area,2008,4,563,98627606,153100,4248
Bay Area,2008,5,648,127418177,159700,4215
Bay Area,2008,6,659,132977285,162800,4169
Bay Area,2008,7,671,146093090,170200,4135
Bay Area,2008,8,605,131890669,167300,4030
Bay Area,2008,9,298,59706694,170900,3623
Bay Area,2008,10,365,64474771,147200,3344
Bay Area,2008,11,281,46981295,139300,3126
Bay Area,2008,12,425,72996172,149400,2853
Bay Area,2009,1,290,44211256,134300,2832
Bay Area,2009,2,365,59217251,143700,2912
Bay Area,2009,3,436,74927164,146100,3027
Bay Area,2009,4,430,71946293,151900,3066
Bay Area,2009,5,432,81863619,156500,3146
Bay Area,2009,6,583,112516238,163800,3336
Bay Area,2009,7,557,104236423,161500,3407
Bay Area,2009,8,516,93440972,153200,3461
Bay Area,2009,9,491,91230969,151700,3480
Bay Area,2009,10,456,81435594,152300,3518
Bay Area,2009,11,433,75904044,146900,3491
Bay Area,2009,12,397,73974741,153600,3382
Bay Area,2010,1,230,42884600,156400,3548
Bay Area,2010,2,316,57810967,147500,3784
Bay Area,2010,3,481,90639743,153800,4127
Bay Area,2010,4,508,92783572,155400,4152
Bay Area,2010,5,564,102652499,154400,4389
Bay Area,2010,6,520,101230779,162100,4627
Bay Area,2010,7,416,80907483,161700,4756
Bay Area,2010,8,402,80246739,158500,4593
Bay Area,2010,9,385,71344491,153400,4455
Bay Area,2010,10,377,69954394,158200,4368
Bay Area,2010,11,319,54550686,140400,4208
Bay Area,2010,12,396,76002315,158200,3938
Bay Area,2011,1,289,49266053,136700,4000
Bay Area,2011,2,331,57584202,150700,4075
Bay Area,2011,3,433,79172229,151800,4222
Bay Area,2011,4,466,86816873,159600,4301
Bay Area,2011,5,477,88285312,157000,4377
Bay Area,2011,6,484,88492680,157600,4437
Bay Area,2011,7,460,86269940,151600,4256
Bay Area,2011,8,558,105162295,156400,4054
Bay Area,2011,9,436,83543105,158600,3852
Bay Area,2011,10,393,74500908,155100,3812
Bay Area,2011,11,385,72517961,152400,3646
Bay Area,2011,12,440,82336126,157400,3356
Bay Area,2012,1,308,52759766,140000,3285
Bay Area,2012,2,373,70937939,156300,3289
Bay Area,2012,3,477,84923075,152700,3338
Bay Area,2012,4,489,89577466,155000,3379
Bay Area,2012,5,630,122663695,165400,3396
Bay Area,2012,6,601,115929435,162700,3338
Bay Area,2012,7,612,115247521,162200,3334
Bay Area,2012,8,642,116689892,152200,3183
Bay Area,2012,9,471,89273495,165500,3099
Bay Area,2012,10,529,99528523,157500,3025
Bay Area,2012,11,465,88662121,159000,2909
Bay Area,2012,12,456,89917192,157500,2703
Bay Area,2013,1,374,63231908,142400,2652
Bay Area,2013,2,449,85906613,156200,2747
Bay Area,2013,3,539,103674964,159800,2794
Bay Area,2013,4,604,118849609,165200,2779
Bay Area,2013,5,767,157533832,170300,2769
Bay Area,2013,6,706,153326108,177900,2790
Bay Area,2013,7,773,164924265,173200,2829
Bay Area,2013,8,737,158463475,175000,2792
Bay Area,2013,9,593,119642217,169500,2773
Bay Area,2013,10,589,121201992,167100,2728
Bay Area,2013,11,461,89314560,163800,2598
Bay Area,2013,12,567,120716894,170500,2417
Bay Area,2014,1,389,74355512,157500,2383
Bay Area,2014,2,499,101202076,172800,2377
Bay Area,2014,3,585,119138935,171100,2414
Bay Area,2014,4,692,139962135,171700,2429
Bay Area,2014,5,753,166424154,182000,2386
Bay Area,2014,6,803,176892955,186000,2449
Bay Area,2014,7,787,173366761,178200,2515
Bay Area,2014,8,837,182260959,183700,2462
Bay Area,2014,9,669,140716025,178400,2331
Bay Area,2014,10,696,149013631,174300,2182
Bay Area,2014,11,548,117333715,185000,2092
Bay Area,2014,12,610,136939956,188500,1894
Bay Area,2015,1,401,81231345,172200,1910
Bay Area,2015,2,510,110931977,186100,1871
Bay Area,2015,3,652,147416393,185900,1896
Bay Area,2015,4,655,150881749,192100,1943
Bay Area,2015,5,723,165877043,194300,2057
Bay Area,2015,6,780,182248573,200700,2116
Bay Area,2015,7,849,197368370,200800,2144
Beaumont,2000,1,97,10100000,82100,876
Beaumont,2000,2,134,12405000,81500,896
Beaumont,2000,3,159,15915000,82700,898
Beaumont,2000,4,153,15600000,83800,872
Beaumont,2000,5,170,18300000,94400,937
Beaumont,2000,6,162,17410000,87800,947
Beaumont,2000,7,173,19095000,85000,951
Beaumont,2000,8,180,16920000,78800,984
Beaumont,2000,9,152,16450000,94400,1023
Beaumont,2000,10,117,12570000,89500,1048
Beaumont,2000,11,140,16190000,85300,980
Beaumont,2000,12,144,14050000,79300,942
Beaumont,2001,1,87,8865000,86500,971
Beaumont,2001,2,122,12090000,83800,975
Beaumont,2001,3,166,18055000,89400,969
Beaumont,2001,4,170,18035000,88400,974
Beaumont,2001,5,196,21020000,87000,1003
Beaumont,2001,6,138,16180000,90000,1043
Beaumont,2001,7,204,23250000,88500,1007
Beaumont,2001,8,169,18075000,89700,1080
Beaumont,2001,9,143,16745000,91700,1091
Beaumont,2001,10,129,11860000,74600,1084
Beaumont,2001,11,143,15235000,92100,1006
Beaumont,2001,12,131,13145000,87500,924
Beaumont,2002,1,101,10910000,82100,990
Beaumont,2002,2,145,14800000,79600,1005
Beaumont,2002,3,150,15165000,85600,1025
Beaumont,2002,4,192,21395000,87000,1009
Beaumont,2002,5,215,23355000,91900,1009
Beaumont,2002,6,187,21560000,99600,1018
Beaumont,2002,7,174,18110000,97000,1034
Beaumont,2002,8,185,21650000,98300,1020
Beaumont,2002,9,160,18835000,94100,995
Beaumont,2002,10,176,17500000,81500,1016
Beaumont,2002,11,122,12490000,92700,1003
Beaumont,2002,12,120,13835000,88000,997
Beaumont,2003,1,111,10680000,83100,1044
Beaumont,2003,2,151,16190000,93200,1040
Beaumont,2003,3,153,17860000,89000,1094
Beaumont,2003,4,167,20020000,91600,1129
Beaumont,2003,5,193,20225000,87800,1164
Beaumont,2003,6,173,20700000,100400,1159
Beaumont,2003,7,204,24140000,101000,1159
Beaumont,2003,8,205,25170000,103200,1159
Beaumont,2003,9,199,23290000,101400,1173
Beaumont,2003,10,185,20930000,95000,1160
Beaumont,2003,11,141,15105000,86100,1159
Beaumont,2003,12,181,27165000,116300,1118
Beaumont,2004,1,105,12160000,99400,1068
Beaumont,2004,2,170,22880000,112000,1048
Beaumont,2004,3,186,23960000,97400,1138
Beaumont,2004,4,186,22375000,103700,1181
Beaumont,2004,5,180,22195000,103100,1209
Beaumont,2004,6,216,27460000,106000,1226
Beaumont,2004,7,199,23120000,100300,1207
Beaumont,2004,8,232,27990000,103200,1275
Beaumont,2004,9,167,20840000,97000,1296
Beaumont,2004,10,154,16940000,90000,1268
Beaumont,2004,11,171,20500000,92900,1237
Beaumont,2004,12,153,17650000,95400,1253
Beaumont,2005,1,127,15330000,97700,1240
Beaumont,2005,2,167,20115000,106200,1232
Beaumont,2005,3,196,22125000,90900,1286
Beaumont,2005,4,177,19555000,93000,1317
Beaumont,2005,5,225,29250000,103300,1331
Beaumont,2005,6,185,24955000,111200,1417
Beaumont,2005,7,173,20665000,105800,1409
Beaumont,2005,8,228,28945000,104800,1399
Beaumont,2005,9,114,15290000,116700,1232
Beaumont,2005,10,86,12405000,120000,1078
Beaumont,2005,11,213,27065000,109700,940
Beaumont,2005,12,168,20715000,106700,856
Beaumont,2006,1,159,19050000,98300,825
Beaumont,2006,2,176,22570000,116900,767
Beaumont,2006,3,218,27095000,105800,804
Beaumont,2006,4,199,24620000,108600,850
Beaumont,2006,5,188,25445000,117100,839
Beaumont,2006,6,205,28960000,121400,922
Beaumont,2006,7,192,28090000,122000,1028
Beaumont,2006,8,235,31025000,109700,1042
Beaumont,2006,9,228,32465000,124000,1030
Beaumont,2006,10,183,26110000,123900,1009
Beaumont,2006,11,178,23395000,122500,1436
Beaumont,2006,12,184,26505000,124800,970
Beaumont,2007,1,139,19200000,119400,1001
Beaumont,2007,2,179,26235000,122200,947
Beaumont,2007,3,250,35980000,122100,1008
Beaumont,2007,4,204,28040000,117800,1007
Beaumont,2007,5,270,41715000,137200,1103
Beaumont,2007,6,231,35875000,131700,1184
Beaumont,2007,7,233,35065000,128900,1307
Beaumont,2007,8,256,38555000,130900,1299
Beaumont,2007,9,194,27960000,133300,1305
Beaumont,2007,10,185,26265000,112400,1299
Beaumont,2007,11,176,24825000,119100,1258
Beaumont,2007,12,174,25340000,123500,1249
Beaumont,2008,1,122,18145000,134300,1321
Beaumont,2008,2,153,21225000,120600,1322
Beaumont,2008,3,178,25915000,121100,1388
Beaumont,2008,4,210,29975000,126700,1411
Beaumont,2008,5,211,30935000,127600,1425
Beaumont,2008,6,215,30505000,127700,1488
Beaumont,2008,7,239,38825000,138600,1512
Beaumont,2008,8,190,28220000,121900,1429
Beaumont,2008,9,83,13010000,135500,1369
Beaumont,2008,10,178,28240000,139000,1370
Beaumont,2008,11,153,23125000,134400,1260
Beaumont,2008,12,175,23065000,128100,1208
Beaumont,2009,1,129,19020000,126000,1261
Beaumont,2009,2,139,21040000,132800,1293
Beaumont,2009,3,183,26200000,137400,1345
Beaumont,2009,4,175,24135000,131200,1376
Beaumont,2009,5,182,30395000,139200,1418
Beaumont,2009,6,191,30035000,144800,1418
Beaumont,2009,7,207,30435000,126500,1514
Beaumont,2009,8,187,28820000,138100,1511
Beaumont,2009,9,146,20905000,131400,1510
Beaumont,2009,10,165,23253297,130900,1546
Beaumont,2009,11,137,19300926,124700,1520
Beaumont,2009,12,148,20251478,121100,1472
Beaumont,2010,1,83,14161924,163800,1533
Beaumont,2010,2,108,17690323,138200,1586
Beaumont,2010,3,182,28700876,122400,1689
Beaumont,2010,4,200,26818968,123200,1708
Beaumont,2010,5,202,28832506,123100,1771
Beaumont,2010,6,189,27218893,122800,1803
Beaumont,2010,7,164,22705979,124300,1857
Beaumont,2010,8,174,25236825,136800,1830
Beaumont,2010,9,124,17233313,121100,1829
Beaumont,2010,10,150,23904149,138500,1779
Beaumont,2010,11,150,18106895,150700,1742
Beaumont,2010,12,148,21234653,132500,1646
Beaumont,2011,1,108,16199760,130700,1677
Beaumont,2011,2,108,16186572,116700,1691
Beaumont,2011,3,146,22183468,120000,1762
Beaumont,2011,4,166,24086772,130000,1767
Beaumont,2011,5,143,19684333,120700,1832
Beaumont,2011,6,177,25859565,131200,1845
Beaumont,2011,7,163,28480251,132800,1822
Beaumont,2011,8,160,24920835,144600,1789
Beaumont,2011,9,127,16907506,123800,1785
Beaumont,2011,10,155,22563502,132100,1722
Beaumont,2011,11,124,15488857,111100,1687
Beaumont,2011,12,151,20580188,114000,1596
Beaumont,2012,1,110,13496168,110000,1647
Beaumont,2012,2,135,17211846,117500,1666
Beaumont,2012,3,175,25358523,129600,1730
Beaumont,2012,4,176,24956123,126200,1735
Beaumont,2012,5,197,30159002,134100,1765
Beaumont,2012,6,173,25281117,130800,1724
Beaumont,2012,7,182,25980626,127000,1749
Beaumont,2012,8,218,31145689,133600,1683
Beaumont,2012,9,182,24051767,118800,1704
Beaumont,2012,10,193,27350251,121800,1671
Beaumont,2012,11,162,22905813,134300,1652
Beaumont,2012,12,160,25714275,134700,1570
Beaumont,2013,1,159,23028515,126100,1581
Beaumont,2013,2,140,20341632,130000,1620
Beaumont,2013,3,170,25551327,121200,1567
Beaumont,2013,4,198,29432968,131400,1696
Beaumont,2013,5,246,37279685,134200,1659
Beaumont,2013,6,232,36275117,134100,1675
Beaumont,2013,7,206,30817961,128200,1708
Beaumont,2013,8,273,42027963,135000,1675
Beaumont,2013,9,213,34359319,147000,1681
